id,billing_date,billing_id,billing_document,billing_type,customer_number,sku,net_weight,weight_unit,country_code,country_name
6940,2025-01-18,931,99,F2 (Invoice),790,29233,16.551724137931036,kg (Kilogram),IN,India
6941,2025-01-18,931,99,F2 (Invoice),790,29233,0.0,kg (Kilogram),IN,India
6942,2025-01-18,931,99,F2 (Invoice),790,16664,16.551724137931036,kg (Kilogram),IN,India
6943,2025-01-18,931,99,F2 (Invoice),790,16664,0.0,kg (Kilogram),IN,India
6944,2025-01-18,931,99,F2 (Invoice),790,16664,0.0,kg (Kilogram),IN,India
6945,2025-01-18,931,99,F2 (Invoice),790,20753,12.413793103448276,kg (Kilogram),IN,India
6946,2025-01-18,931,99,F2 (Invoice),790,20753,0.0,kg (Kilogram),IN,India
6947,2025-01-18,931,99,F2 (Invoice),790,29197,12.413793103448276,kg (Kilogram),IN,India
6948,2025-01-18,931,99,F2 (Invoice),790,29197,0.0,kg (Kilogram),IN,India
6949,2025-01-18,931,99,F2 (Invoice),790,29197,0.0,kg (Kilogram),IN,India
6950,2025-01-18,931,99,F2 (Invoice),790,15702,12.068965517241379,kg (Kilogram),IN,India
6951,2025-01-18,931,99,F2 (Invoice),790,15702,0.0,kg (Kilogram),IN,India
6952,2025-01-18,931,99,F2 (Invoice),790,24521,10.344827586206897,kg (Kilogram),IN,India
6953,2025-01-18,931,99,F2 (Invoice),790,24521,0.0,kg (Kilogram),IN,India
6954,2025-01-18,931,99,F2 (Invoice),790,26675,8.96551724137931,kg (Kilogram),IN,India
6955,2025-01-18,931,99,F2 (Invoice),790,26675,0.0,kg (Kilogram),IN,India
6956,2025-01-18,931,99,F2 (Invoice),790,22333,6.896551724137931,kg (Kilogram),IN,India
6957,2025-01-18,931,99,F2 (Invoice),790,22333,0.0,kg (Kilogram),IN,India
6958,2025-01-18,931,99,F2 (Invoice),790,22355,6.896551724137931,kg (Kilogram),IN,India
6959,2025-01-18,931,99,F2 (Invoice),790,22355,0.0,kg (Kilogram),IN,India
6960,2025-01-18,931,99,F2 (Invoice),790,34549,5.172413793103448,kg (Kilogram),IN,India
6961,2025-01-18,931,99,F2 (Invoice),790,34549,0.0,kg (Kilogram),IN,India
6962,2025-01-18,931,99,F2 (Invoice),790,29174,1.5517241379310345,kg (Kilogram),IN,India
6963,2025-01-18,931,99,F2 (Invoice),790,29174,0.0,kg (Kilogram),IN,India
6964,2025-01-18,931,99,F2 (Invoice),790,15539,5.172413793103448,kg (Kilogram),IN,India
6965,2025-01-18,931,99,F2 (Invoice),790,15539,0.0,kg (Kilogram),IN,India
6966,2025-01-18,931,99,F2 (Invoice),790,32420,4.137931034482759,kg (Kilogram),IN,India
6967,2025-01-18,931,99,F2 (Invoice),790,32420,0.0,kg (Kilogram),IN,India
6968,2025-01-18,931,99,F2 (Invoice),790,23998,4.137931034482759,kg (Kilogram),IN,India
6969,2025-01-18,931,99,F2 (Invoice),790,23998,0.0,kg (Kilogram),IN,India
6970,2025-01-18,931,99,F2 (Invoice),790,24004,4.137931034482759,kg (Kilogram),IN,India
6971,2025-01-18,931,99,F2 (Invoice),790,24004,0.0,kg (Kilogram),IN,India
6972,2025-01-18,931,99,F2 (Invoice),790,24015,4.137931034482759,kg (Kilogram),IN,India
6973,2025-01-18,931,99,F2 (Invoice),790,24015,0.0,kg (Kilogram),IN,India
6974,2025-01-18,931,99,F2 (Invoice),790,21615,4.137931034482759,kg (Kilogram),IN,India
6975,2025-01-18,931,99,F2 (Invoice),790,21615,0.0,kg (Kilogram),IN,India
6976,2025-01-18,931,99,F2 (Invoice),790,33915,4.137931034482759,kg (Kilogram),IN,India
6977,2025-01-18,931,99,F2 (Invoice),790,33915,0.0,kg (Kilogram),IN,India
6978,2025-01-18,931,99,F2 (Invoice),790,15436,3.4482758620689653,kg (Kilogram),IN,India
6979,2025-01-18,931,99,F2 (Invoice),790,15436,0.0,kg (Kilogram),IN,India
6980,2025-01-18,931,99,F2 (Invoice),790,16267,3.103448275862069,kg (Kilogram),IN,India
6981,2025-01-18,931,99,F2 (Invoice),790,16267,0.0,kg (Kilogram),IN,India
6982,2025-01-18,931,99,F2 (Invoice),790,15534,1.7241379310344829,kg (Kilogram),IN,India
6983,2025-01-18,931,99,F2 (Invoice),790,15534,0.0,kg (Kilogram),IN,India
6984,2025-01-18,931,99,F2 (Invoice),790,33441,1.7241379310344829,kg (Kilogram),IN,India
6985,2025-01-18,931,99,F2 (Invoice),790,33441,0.0,kg (Kilogram),IN,India
6986,2025-01-18,931,99,F2 (Invoice),790,26843,1.7241379310344829,kg (Kilogram),IN,India
6987,2025-01-18,931,99,F2 (Invoice),790,26843,0.0,kg (Kilogram),IN,India
6988,2025-01-18,931,99,F2 (Invoice),790,28870,1.7241379310344829,kg (Kilogram),IN,India
6989,2025-01-18,931,99,F2 (Invoice),790,28870,0.0,kg (Kilogram),IN,India
6990,2025-01-18,931,99,F2 (Invoice),790,15558,1.7241379310344829,kg (Kilogram),IN,India
6991,2025-01-18,931,99,F2 (Invoice),790,15558,0.0,kg (Kilogram),IN,India
6992,2025-01-18,931,99,F2 (Invoice),790,24013,1.0344827586206897,kg (Kilogram),IN,India
6993,2025-01-18,931,99,F2 (Invoice),790,24013,0.0,kg (Kilogram),IN,India
6994,2025-01-18,931,99,F2 (Invoice),790,28868,1.0344827586206897,kg (Kilogram),IN,India
6995,2025-01-18,931,99,F2 (Invoice),790,28868,0.0,kg (Kilogram),IN,India
6996,2025-01-18,931,99,F2 (Invoice),790,28864,0.3448275862068966,kg (Kilogram),IN,India
6997,2025-01-18,931,99,F2 (Invoice),790,28864,0.0,kg (Kilogram),IN,India
6998,2025-01-18,931,99,F2 (Invoice),790,15530,3.4482758620689653,kg (Kilogram),IN,India
6999,2025-01-18,931,99,F2 (Invoice),790,15530,0.0,kg (Kilogram),IN,India
7000,2025-01-18,952,99,F2 (Invoice),768,19370,1.0344827586206897,kg (Kilogram),MX,Mexico
7001,2025-01-18,952,99,F2 (Invoice),768,19370,0.0,kg (Kilogram),MX,Mexico
7002,2025-01-18,952,99,F2 (Invoice),768,22583,1.7241379310344829,kg (Kilogram),MX,Mexico
7003,2025-01-18,952,99,F2 (Invoice),768,22583,0.0,kg (Kilogram),MX,Mexico
7004,2025-01-18,952,99,F2 (Invoice),768,26051,3.4482758620689653,kg (Kilogram),MX,Mexico
7005,2025-01-18,952,99,F2 (Invoice),768,26051,0.0,kg (Kilogram),MX,Mexico
7006,2025-01-18,952,99,F2 (Invoice),256,34579,9.655172413793103,kg (Kilogram),MX,Mexico
7007,2025-01-18,952,99,F2 (Invoice),256,34579,0.0,kg (Kilogram),MX,Mexico
7008,2025-01-18,952,99,F2 (Invoice),768,4862,4.137931034482759,kg (Kilogram),MX,Mexico
7009,2025-01-18,952,99,F2 (Invoice),768,4862,0.0,kg (Kilogram),MX,Mexico
7010,2025-01-18,952,99,F2 (Invoice),768,30695,68.96551724137932,kg (Kilogram),MX,Mexico
7011,2025-01-18,952,99,F2 (Invoice),768,30695,0.0,kg (Kilogram),MX,Mexico
7012,2025-01-18,952,99,F2 (Invoice),768,31338,34.48275862068966,kg (Kilogram),MX,Mexico
7013,2025-01-18,952,99,F2 (Invoice),768,31338,0.0,kg (Kilogram),MX,Mexico
9929,2025-01-20,953,99,ZF2I (Invoice IT),928,19284,0.0,kg (Kilogram),IT,Italy
9930,2025-01-20,953,99,ZF2I (Invoice IT),928,26372,4.137931034482759,kg (Kilogram),IT,Italy
9931,2025-01-20,953,99,ZF2I (Invoice IT),928,26372,0.0,kg (Kilogram),IT,Italy
9932,2025-01-20,953,99,ZF2I (Invoice IT),928,9929,1.0344827586206897,kg (Kilogram),IT,Italy
9933,2025-01-20,953,99,ZF2I (Invoice IT),928,9929,0.0,kg (Kilogram),IT,Italy
9934,2025-01-20,953,99,ZF2I (Invoice IT),928,34475,3.103448275862069,kg (Kilogram),IT,Italy
9935,2025-01-20,953,99,ZF2I (Invoice IT),928,34475,0.0,kg (Kilogram),IT,Italy
10046,2025-01-20,991,99,F2 (Invoice),783,34696,0.1724137931034483,kg (Kilogram),DE,Germany
10047,2025-01-20,991,99,F2 (Invoice),783,34696,0.0,kg (Kilogram),DE,Germany
10048,2025-01-20,991,99,F2 (Invoice),783,34696,0.1724137931034483,kg (Kilogram),DE,Germany
10049,2025-01-20,991,99,F2 (Invoice),783,34696,0.0,kg (Kilogram),DE,Germany
10050,2025-01-20,991,99,F2 (Invoice),698,28606,0.6896551724137931,kg (Kilogram),DE,Germany
10051,2025-01-20,991,99,F2 (Invoice),698,28606,0.0,kg (Kilogram),DE,Germany
10052,2025-01-20,986,99,F2 (Invoice),153,35018,82.75862068965517,kg (Kilogram),CN,China
10053,2025-01-20,986,99,F2 (Invoice),153,35018,0.0,kg (Kilogram),CN,China
10054,2025-01-20,986,99,F2 (Invoice),153,35018,413.7931034482759,kg (Kilogram),CN,China
10055,2025-01-20,986,99,F2 (Invoice),153,35018,0.0,kg (Kilogram),CN,China
10056,2025-01-20,986,99,F2 (Invoice),540,34393,27.586206896551722,kg (Kilogram),CN,China
10057,2025-01-20,986,99,F2 (Invoice),540,34393,0.0,kg (Kilogram),CN,China
10058,2025-01-20,986,99,F2 (Invoice),540,34393,27.586206896551722,kg (Kilogram),CN,China
10059,2025-01-20,986,99,F2 (Invoice),540,34393,0.0,kg (Kilogram),CN,China
10060,2025-01-20,986,99,F2 (Invoice),540,30117,4.137931034482759,kg (Kilogram),CN,China
10061,2025-01-20,986,99,F2 (Invoice),540,30117,0.0,kg (Kilogram),CN,China
10062,2025-01-20,986,99,F2 (Invoice),540,31563,1.5517241379310345,kg (Kilogram),CN,China
10063,2025-01-20,986,99,F2 (Invoice),540,31563,0.0,kg (Kilogram),CN,China
10064,2025-01-20,986,99,F2 (Invoice),416,29812,46.55172413793103,kg (Kilogram),CN,China
10065,2025-01-20,986,99,F2 (Invoice),416,29812,0.0,kg (Kilogram),CN,China
10066,2025-01-20,986,99,F2 (Invoice),416,32106,20.689655172413794,kg (Kilogram),CN,China
10067,2025-01-20,986,99,F2 (Invoice),416,32106,0.0,kg (Kilogram),CN,China
10068,2025-01-20,986,99,F2 (Invoice),416,29766,10.344827586206897,kg (Kilogram),CN,China
10069,2025-01-20,986,99,F2 (Invoice),416,29766,0.0,kg (Kilogram),CN,China
10070,2025-01-20,986,99,F2 (Invoice),416,34629,13.448275862068966,kg (Kilogram),CN,China
10071,2025-01-20,986,99,F2 (Invoice),416,34629,0.0,kg (Kilogram),CN,China
10072,2025-01-20,986,99,F2 (Invoice),416,30917,55.172413793103445,kg (Kilogram),CN,China
10073,2025-01-20,986,99,F2 (Invoice),416,30917,0.0,kg (Kilogram),CN,China
10074,2025-01-20,986,99,F2 (Invoice),416,29812,162.93103448275863,kg (Kilogram),CN,China
10075,2025-01-20,986,99,F2 (Invoice),416,29812,0.0,kg (Kilogram),CN,China
10076,2025-01-20,986,99,F2 (Invoice),416,29806,15.517241379310345,kg (Kilogram),CN,China
10077,2025-01-20,986,99,F2 (Invoice),416,29806,0.0,kg (Kilogram),CN,China
10078,2025-01-20,986,99,F2 (Invoice),416,35018,82.75862068965517,kg (Kilogram),CN,China
10079,2025-01-20,986,99,F2 (Invoice),416,35018,0.0,kg (Kilogram),CN,China
10080,2025-01-20,986,99,F2 (Invoice),416,30587,97.75862068965517,kg (Kilogram),CN,China
10081,2025-01-20,986,99,F2 (Invoice),416,30587,0.0,kg (Kilogram),CN,China
10082,2025-01-20,986,99,F2 (Invoice),416,30587,13.96551724137931,kg (Kilogram),CN,China
10083,2025-01-20,986,99,F2 (Invoice),416,30587,0.0,kg (Kilogram),CN,China
10084,2025-01-20,986,99,F2 (Invoice),291,30152,23.275862068965516,kg (Kilogram),CN,China
10085,2025-01-20,986,99,F2 (Invoice),291,30152,0.0,kg (Kilogram),CN,China
10086,2025-01-20,986,99,F2 (Invoice),291,30248,77.58620689655173,kg (Kilogram),CN,China
10087,2025-01-20,986,99,F2 (Invoice),291,30248,0.0,kg (Kilogram),CN,China
10088,2025-01-20,986,99,F2 (Invoice),291,30834,15.517241379310345,kg (Kilogram),CN,China
10089,2025-01-20,986,99,F2 (Invoice),291,30834,0.0,kg (Kilogram),CN,China
10090,2025-01-20,986,99,F2 (Invoice),291,32106,62.06896551724138,kg (Kilogram),CN,China
10091,2025-01-20,986,99,F2 (Invoice),291,32106,0.0,kg (Kilogram),CN,China
10092,2025-01-20,986,99,F2 (Invoice),291,35018,82.75862068965517,kg (Kilogram),CN,China
10093,2025-01-20,986,99,F2 (Invoice),291,35018,0.0,kg (Kilogram),CN,China
10094,2025-01-20,986,99,F2 (Invoice),291,30332,140.68965517241378,kg (Kilogram),CN,China
10095,2025-01-20,986,99,F2 (Invoice),291,30332,0.0,kg (Kilogram),CN,China
10096,2025-01-20,986,99,F2 (Invoice),291,30289,372.41379310344826,kg (Kilogram),CN,China
10097,2025-01-20,986,99,F2 (Invoice),291,30289,0.0,kg (Kilogram),CN,China
10098,2025-01-20,986,99,F2 (Invoice),202,29659,7.0344827586206895,kg (Kilogram),CN,China
10099,2025-01-20,986,99,F2 (Invoice),202,29659,0.0,kg (Kilogram),CN,China
10100,2025-01-20,986,99,F2 (Invoice),202,29700,12.482758620689655,kg (Kilogram),CN,China
10101,2025-01-20,986,99,F2 (Invoice),202,29700,0.0,kg (Kilogram),CN,China
10102,2025-01-20,986,99,F2 (Invoice),202,30162,20.689655172413794,kg (Kilogram),CN,China
10103,2025-01-20,986,99,F2 (Invoice),202,30162,0.0,kg (Kilogram),CN,China
10104,2025-01-20,986,99,F2 (Invoice),202,30204,4.137931034482759,kg (Kilogram),CN,China
10105,2025-01-20,986,99,F2 (Invoice),202,30204,0.0,kg (Kilogram),CN,China
10106,2025-01-20,986,99,F2 (Invoice),202,34744,4.137931034482759,kg (Kilogram),CN,China
10107,2025-01-20,986,99,F2 (Invoice),202,34744,0.0,kg (Kilogram),CN,China
10108,2025-01-20,986,99,F2 (Invoice),202,30117,4.137931034482759,kg (Kilogram),CN,China
10109,2025-01-20,986,99,F2 (Invoice),202,30117,0.0,kg (Kilogram),CN,China
10110,2025-01-20,986,99,F2 (Invoice),291,29806,15.517241379310345,kg (Kilogram),CN,China
10111,2025-01-20,986,99,F2 (Invoice),291,29806,0.0,kg (Kilogram),CN,China
10112,2025-01-20,986,99,F2 (Invoice),291,30332,41.37931034482759,kg (Kilogram),CN,China
10113,2025-01-20,986,99,F2 (Invoice),291,30332,0.0,kg (Kilogram),CN,China
10114,2025-01-20,986,99,F2 (Invoice),291,35022,172.41379310344828,kg (Kilogram),CN,China
10115,2025-01-20,986,99,F2 (Invoice),291,35022,0.0,kg (Kilogram),CN,China
10116,2025-01-20,986,99,F2 (Invoice),291,32750,108.62068965517241,kg (Kilogram),CN,China
10117,2025-01-20,986,99,F2 (Invoice),291,32750,0.0,kg (Kilogram),CN,China
10118,2025-01-20,986,99,F2 (Invoice),291,34034,120.6896551724138,kg (Kilogram),CN,China
10119,2025-01-20,986,99,F2 (Invoice),291,34034,0.0,kg (Kilogram),CN,China
10120,2025-01-20,986,99,F2 (Invoice),291,34034,0.0,kg (Kilogram),CN,China
10121,2025-01-20,986,99,F2 (Invoice),291,30266,344.82758620689657,kg (Kilogram),CN,China
10122,2025-01-20,986,99,F2 (Invoice),291,30266,0.0,kg (Kilogram),CN,China
10123,2025-01-20,986,99,F2 (Invoice),291,32033,23.275862068965516,kg (Kilogram),CN,China
10124,2025-01-20,986,99,F2 (Invoice),291,32033,0.0,kg (Kilogram),CN,China
10125,2025-01-20,986,99,F2 (Invoice),291,34219,32.58620689655172,kg (Kilogram),CN,China
10126,2025-01-20,986,99,F2 (Invoice),291,34219,0.0,kg (Kilogram),CN,China
10127,2025-01-20,986,99,F2 (Invoice),291,32886,139.6551724137931,kg (Kilogram),CN,China
10128,2025-01-20,986,99,F2 (Invoice),291,32886,0.0,kg (Kilogram),CN,China
10129,2025-01-20,986,99,F2 (Invoice),153,30543,8.275862068965518,kg (Kilogram),CN,China
10130,2025-01-20,986,99,F2 (Invoice),153,30543,0.0,kg (Kilogram),CN,China
10131,2025-01-20,986,99,F2 (Invoice),433,33669,687.9310344827586,kg (Kilogram),CN,China
10132,2025-01-20,986,99,F2 (Invoice),433,33669,0.0,kg (Kilogram),CN,China
10133,2025-01-20,986,99,F2 (Invoice),681,33669,362.0689655172414,kg (Kilogram),CN,China
10134,2025-01-20,986,99,F2 (Invoice),681,33669,0.0,kg (Kilogram),CN,China
10135,2025-01-20,986,99,F2 (Invoice),681,33669,181.0344827586207,kg (Kilogram),CN,China
10136,2025-01-20,986,99,F2 (Invoice),681,33669,0.0,kg (Kilogram),CN,China
10137,2025-01-20,986,99,F2 (Invoice),433,33669,36.206896551724135,kg (Kilogram),CN,China
10138,2025-01-20,986,99,F2 (Invoice),433,33669,0.0,kg (Kilogram),CN,China
10717,2025-01-21,953,99,ZF2I (Invoice IT),353,23707,20.689655172413794,kg (Kilogram),IT,Italy
10718,2025-01-21,953,99,ZF2I (Invoice IT),353,23707,0.0,kg (Kilogram),IT,Italy
10719,2025-01-21,953,99,ZF2I (Invoice IT),353,26981,0.6896551724137931,kg (Kilogram),IT,Italy
10720,2025-01-21,953,99,ZF2I (Invoice IT),353,26981,0.0,kg (Kilogram),IT,Italy
10721,2025-01-21,953,99,ZF2I (Invoice IT),353,5320,0.1724137931034483,kg (Kilogram),IT,Italy
10722,2025-01-21,953,99,ZF2I (Invoice IT),353,5320,0.0,kg (Kilogram),IT,Italy
10723,2025-01-21,953,99,ZF2I (Invoice IT),353,26896,0.1724137931034483,kg (Kilogram),IT,Italy
10724,2025-01-21,953,99,ZF2I (Invoice IT),353,26896,0.0,kg (Kilogram),IT,Italy
10725,2025-01-21,953,99,ZF2I (Invoice IT),353,31897,0.06896551724137931,kg (Kilogram),IT,Italy
10726,2025-01-21,953,99,ZF2I (Invoice IT),353,31897,0.0,kg (Kilogram),IT,Italy
10727,2025-01-21,953,99,ZF2I (Invoice IT),353,33894,0.1724137931034483,kg (Kilogram),IT,Italy
10728,2025-01-21,953,99,ZF2I (Invoice IT),353,33894,0.0,kg (Kilogram),IT,Italy
10729,2025-01-21,953,99,ZF2I (Invoice IT),353,26743,0.1724137931034483,kg (Kilogram),IT,Italy
10752,2025-01-21,953,99,ZF2I (Invoice IT),353,26142,0.0,kg (Kilogram),IT,Italy
10753,2025-01-21,953,99,ZF2I (Invoice IT),353,21390,4.137931034482759,kg (Kilogram),IT,Italy
10754,2025-01-21,953,99,ZF2I (Invoice IT),353,21390,0.0,kg (Kilogram),IT,Italy
10755,2025-01-21,953,99,ZF2I (Invoice IT),144,33470,11.03448275862069,kg (Kilogram),GB,United Kingdom
10756,2025-01-21,953,99,ZF2I (Invoice IT),144,33470,0.0,kg (Kilogram),GB,United Kingdom
10757,2025-01-21,953,99,ZF2I (Invoice IT),144,29725,103.44827586206897,kg (Kilogram),GB,United Kingdom
10758,2025-01-21,953,99,ZF2I (Invoice IT),144,29725,0.0,kg (Kilogram),GB,United Kingdom
10759,2025-01-21,953,99,ZF2I (Invoice IT),144,31798,22.24137931034483,kg (Kilogram),GB,United Kingdom
10760,2025-01-21,953,99,ZF2I (Invoice IT),144,31798,0.0,kg (Kilogram),GB,United Kingdom
10761,2025-01-21,953,99,ZF2I (Invoice IT),144,29659,28.137931034482758,kg (Kilogram),GB,United Kingdom
10762,2025-01-21,953,99,ZF2I (Invoice IT),144,29659,0.0,kg (Kilogram),GB,United Kingdom
10763,2025-01-21,953,99,ZF2I (Invoice IT),144,30413,10.344827586206897,kg (Kilogram),GB,United Kingdom
10764,2025-01-21,953,99,ZF2I (Invoice IT),144,30413,0.0,kg (Kilogram),GB,United Kingdom
10765,2025-01-21,953,99,ZF2I (Invoice IT),144,30122,3.103448275862069,kg (Kilogram),GB,United Kingdom
10766,2025-01-21,953,99,ZF2I (Invoice IT),144,30122,0.0,kg (Kilogram),GB,United Kingdom
10767,2025-01-21,953,99,ZF2I (Invoice IT),144,34745,16.551724137931036,kg (Kilogram),GB,United Kingdom
10768,2025-01-21,953,99,ZF2I (Invoice IT),144,34745,0.0,kg (Kilogram),GB,United Kingdom
10769,2025-01-21,953,99,ZF2I (Invoice IT),144,32037,41.37931034482759,kg (Kilogram),GB,United Kingdom
10770,2025-01-21,953,99,ZF2I (Invoice IT),144,32037,0.0,kg (Kilogram),GB,United Kingdom
10771,2025-01-21,953,99,ZF2I (Invoice IT),144,32037,0.0,kg (Kilogram),GB,United Kingdom
10772,2025-01-21,953,99,ZF2I (Invoice IT),144,30560,68.96551724137932,kg (Kilogram),GB,United Kingdom
10773,2025-01-21,953,99,ZF2I (Invoice IT),144,30560,0.0,kg (Kilogram),GB,United Kingdom
10774,2025-01-21,953,99,ZF2I (Invoice IT),144,34136,110.34482758620689,kg (Kilogram),GB,United Kingdom
10775,2025-01-21,953,99,ZF2I (Invoice IT),144,34136,0.0,kg (Kilogram),GB,United Kingdom
10776,2025-01-21,953,99,ZF2I (Invoice IT),144,34136,0.0,kg (Kilogram),GB,United Kingdom
10777,2025-01-21,953,99,ZF2I (Invoice IT),144,29725,137.93103448275863,kg (Kilogram),GB,United Kingdom
10778,2025-01-21,953,99,ZF2I (Invoice IT),144,29725,0.0,kg (Kilogram),GB,United Kingdom
10779,2025-01-21,953,99,ZF2I (Invoice IT),144,30300,68.96551724137932,kg (Kilogram),GB,United Kingdom
10780,2025-01-21,953,99,ZF2I (Invoice IT),144,30300,0.0,kg (Kilogram),GB,United Kingdom
10781,2025-01-21,953,99,ZF2I (Invoice IT),144,33470,16.551724137931036,kg (Kilogram),GB,United Kingdom
10782,2025-01-21,953,99,ZF2I (Invoice IT),144,33470,0.0,kg (Kilogram),GB,United Kingdom
10783,2025-01-21,953,99,ZF2I (Invoice IT),144,29834,9.310344827586206,kg (Kilogram),GB,United Kingdom
10784,2025-01-21,953,99,ZF2I (Invoice IT),144,29834,0.0,kg (Kilogram),GB,United Kingdom
10785,2025-01-21,991,99,F2 (Invoice),963,34130,4.137931034482759,kg (Kilogram),TH,Thailand
10786,2025-01-21,991,99,F2 (Invoice),963,34130,0.0,kg (Kilogram),TH,Thailand
10901,2025-01-21,986,99,F2 (Invoice),540,33470,38.62068965517241,kg (Kilogram),CN,China
10902,2025-01-21,986,99,F2 (Invoice),540,33470,0.0,kg (Kilogram),CN,China
10903,2025-01-21,986,99,F2 (Invoice),540,29700,24.96551724137931,kg (Kilogram),CN,China
10904,2025-01-21,986,99,F2 (Invoice),540,29700,0.0,kg (Kilogram),CN,China
10905,2025-01-21,986,99,F2 (Invoice),546,33929,206.89655172413794,kg (Kilogram),CN,China
10906,2025-01-21,986,99,F2 (Invoice),546,33929,0.0,kg (Kilogram),CN,China
10907,2025-01-21,986,99,F2 (Invoice),546,32273,346.55172413793105,kg (Kilogram),CN,China
10908,2025-01-21,986,99,F2 (Invoice),546,32273,0.0,kg (Kilogram),CN,China
10909,2025-01-21,986,99,F2 (Invoice),546,32286,344.82758620689657,kg (Kilogram),CN,China
10910,2025-01-21,986,99,F2 (Invoice),546,32286,0.0,kg (Kilogram),CN,China
10911,2025-01-21,986,99,F2 (Invoice),546,32286,344.82758620689657,kg (Kilogram),CN,China
10912,2025-01-21,986,99,F2 (Invoice),546,32286,0.0,kg (Kilogram),CN,China
10913,2025-01-21,986,99,F2 (Invoice),546,32286,344.82758620689657,kg (Kilogram),CN,China
10914,2025-01-21,986,99,F2 (Invoice),546,32286,0.0,kg (Kilogram),CN,China
10915,2025-01-21,986,99,F2 (Invoice),546,32698,413.7931034482759,kg (Kilogram),CN,China
10916,2025-01-21,986,99,F2 (Invoice),546,32698,0.0,kg (Kilogram),CN,China
10917,2025-01-21,986,99,F2 (Invoice),546,32269,227.58620689655172,kg (Kilogram),CN,China
10918,2025-01-21,986,99,F2 (Invoice),546,32269,0.0,kg (Kilogram),CN,China
10919,2025-01-21,986,99,F2 (Invoice),546,30662,94.82758620689656,kg (Kilogram),CN,China
10920,2025-01-21,986,99,F2 (Invoice),546,30662,0.0,kg (Kilogram),CN,China
10921,2025-01-21,986,99,F2 (Invoice),153,25471,181.0344827586207,kg (Kilogram),CN,China
10922,2025-01-21,986,99,F2 (Invoice),153,25471,0.0,kg (Kilogram),CN,China
10923,2025-01-21,986,99,F2 (Invoice),267,32807,124.13793103448276,kg (Kilogram),CN,China
10924,2025-01-21,986,99,F2 (Invoice),267,32807,0.0,kg (Kilogram),CN,China
10925,2025-01-21,986,99,F2 (Invoice),267,30917,55.172413793103445,kg (Kilogram),CN,China
10926,2025-01-21,986,99,F2 (Invoice),267,30917,0.0,kg (Kilogram),CN,China
10927,2025-01-21,986,99,F2 (Invoice),846,33628,44.827586206896555,kg (Kilogram),CN,China
10928,2025-01-21,986,99,F2 (Invoice),846,33628,0.0,kg (Kilogram),CN,China
10929,2025-01-21,986,99,F2 (Invoice),846,33628,0.0,kg (Kilogram),CN,China
10930,2025-01-21,986,99,F2 (Invoice),846,34211,69.82758620689656,kg (Kilogram),CN,China
10931,2025-01-21,986,99,F2 (Invoice),846,34211,0.0,kg (Kilogram),CN,China
10932,2025-01-21,986,99,F2 (Invoice),846,27287,41.37931034482759,kg (Kilogram),CN,China
10933,2025-01-21,986,99,F2 (Invoice),846,27287,0.0,kg (Kilogram),CN,China
10934,2025-01-21,986,99,F2 (Invoice),846,33915,20.689655172413794,kg (Kilogram),CN,China
10935,2025-01-21,986,99,F2 (Invoice),846,33915,0.0,kg (Kilogram),CN,China
10936,2025-01-21,986,99,F2 (Invoice),846,33618,72.41379310344827,kg (Kilogram),CN,China
10937,2025-01-21,986,99,F2 (Invoice),846,33618,0.0,kg (Kilogram),CN,China
10938,2025-01-21,986,99,F2 (Invoice),846,34659,20.689655172413794,kg (Kilogram),CN,China
10939,2025-01-21,986,99,F2 (Invoice),846,34659,0.0,kg (Kilogram),CN,China
10940,2025-01-21,986,99,F2 (Invoice),846,33666,144.82758620689654,kg (Kilogram),CN,China
10941,2025-01-21,986,99,F2 (Invoice),846,33666,0.0,kg (Kilogram),CN,China
10942,2025-01-21,986,99,F2 (Invoice),202,29803,5.689655172413793,kg (Kilogram),CN,China
10943,2025-01-21,986,99,F2 (Invoice),202,29803,0.0,kg (Kilogram),CN,China
10944,2025-01-21,986,99,F2 (Invoice),202,30204,4.137931034482759,kg (Kilogram),CN,China
10945,2025-01-21,986,99,F2 (Invoice),202,30204,0.0,kg (Kilogram),CN,China
10946,2025-01-21,986,99,F2 (Invoice),202,31563,1.5517241379310345,kg (Kilogram),CN,China
10947,2025-01-21,986,99,F2 (Invoice),202,31563,0.0,kg (Kilogram),CN,China
10948,2025-01-21,986,99,F2 (Invoice),291,34888,379.3103448275862,kg (Kilogram),CN,China
10949,2025-01-21,986,99,F2 (Invoice),291,34888,0.0,kg (Kilogram),CN,China
10950,2025-01-21,986,99,F2 (Invoice),291,30266,344.82758620689657,kg (Kilogram),CN,China
10951,2025-01-21,986,99,F2 (Invoice),291,30266,0.0,kg (Kilogram),CN,China
10952,2025-01-21,986,99,F2 (Invoice),291,30266,0.0,kg (Kilogram),CN,China
11273,2025-01-22,953,99,F2 (Invoice),495,25714,344.82758620689657,kg (Kilogram),IT,Italy
11274,2025-01-22,953,99,ZF2I (Invoice IT),455,29760,3.4482758620689653,kg (Kilogram),HR,Croatia
11275,2025-01-22,953,99,ZF2I (Invoice IT),455,29760,0.0,kg (Kilogram),HR,Croatia
11276,2025-01-22,953,99,ZF2I (Invoice IT),455,29760,0.0,kg (Kilogram),HR,Croatia
11277,2025-01-22,953,99,ZF2I (Invoice IT),455,26759,7.758620689655173,kg (Kilogram),HR,Croatia
